,id,x_pos,y_pos,x_yaw,y_yaw
1157,8,-9.017388536582857,33.90770435108772,-0.0103805370330844,0.9999461207739668
1158,424,11.748337145426486,16.84260350266539,-0.9956884423948962,-0.0927605825834744
1159,615,-10.307767344546448,37.08735604681995,0.6847446526420659,0.728783068325614
1160,2,42.27280017713056,0.8621139820851091,0.9092076871734864,-0.4163428654182028
1161,7,-21.86053758660632,6.706937625144418,-0.9960659903951008,-0.088614574299193
1162,21,-7.702423593358372,41.50185580435942,-0.2361257987364153,0.9717224949393164
1164,4,30.270973138951472,12.636708784406968,-0.9719165790337052,-0.2353256539339041
1165,6,29.91503502675675,1.2203333697974794,0.9763742764585664,0.2160862611782872
1166,14,1.381859450257686,16.71953492490932,-0.9955022333502052,0.0947380778502161
1167,18,-16.346266443203955,-0.6748786898641259,-0.975383926967618,-0.2205134803435567
1168,10,39.35752430953809,-0.018122733834991,-0.9999298200006432,0.0118471546575945
1169,90,2.355224799121856,13.695831158737636,-0.867812907176369,0.4968910928343338
1171,1610,14.466909672499485,14.691112864558622,-0.9999888295695346,-0.0047265987932468
1172,714,-35.75857919975692,-19.9321888872472,0.9937932299877916,0.1112430493578476
1173,615,-10.247725826748468,37.17321323982881,0.6799790246070738,0.7332315637603256
1174,1,-23.3859332520517,13.418038744466257,0.2315548146543287,0.9728218582096104
1175,7,-21.96632079075343,6.703737789686537,-0.996326493973093,-0.0856359586113468
1176,424,11.62556807053617,16.830920795025534,-0.9956359561714584,-0.0933222523225069
1177,12,42.6921917934372,8.027380633798467,0.9998073578904592,0.0196277127577085
1178,11,-23.9036476731614,10.104448119943852,0.1837525376613142,0.982972535172284
1179,8,-9.023175944156492,34.018188738021685,-0.0126244255824493,0.99992030876401
1180,21,-7.721294790240033,41.65540743795753,-0.2291725040680489,0.9733858245213868
1181,2,42.40177378392932,0.7982351166074747,0.908414896731768,-0.4180698211971432
1182,4,30.13786536897731,12.585305008719466,-0.9698435173953224,-0.24372843856692
1183,14,1.2366883304022998,16.731870204164423,-0.9955642300354536,0.0940843444676889
1185,10,39.19909950215006,-0.0334986698854739,-0.99998892834226,0.0047056554164708
1186,6,30.034127485897265,1.242475701987665,0.9768080226269924,0.2141169935608693
1187,18,-16.473555160288296,-0.6992976610046218,-0.9758206609774694,-0.2185727284212159
1188,90,2.2210470588069837,13.756609794072954,-0.8709460561218513,0.4913786394683768
1193,21,-7.93041380046583,39.73523049798285,-0.335086219767835,0.9421874682470056
1194,1610,14.407630267452005,14.675452657443136,-0.9999332572687356,-0.0115533981120845
1196,714,-35.62067373508933,-19.931103364992214,0.9944362120162652,0.1053404966323085
1197,1,-23.36284701015255,13.475648867452032,0.2359194588947481,0.9717726117332228
1198,7,-22.072906586410795,6.699131327874149,-0.9965124593255676,-0.0834441034999405
1199,424,11.496389929458864,16.819827653698134,-0.9956764566460412,-0.0928891472712701
1200,615,-10.205463919757644,37.26285205930531,0.670468750563876,0.7419377699762394
1201,11,-23.875312609734543,10.221142002856649,0.1865078460576834,0.982453471345551
1202,14,1.1020465690877654,16.747165432895443,-0.995445535528658,0.0953319767762274
1203,4,30.00389574443487,12.535324637318205,-0.968022342712966,-0.2508639950421361
1204,2,42.52653599990826,0.7321136608200056,0.9069876747185048,-0.4211571653299031
1205,12,42.81435584165786,8.032188430620415,0.9997839908481942,0.0207839275320557
1206,8,-9.027094633065287,34.127616194499495,-0.013875811433105,0.9999037262942232
1207,21,-7.740959495349894,41.79566760855521,-0.2240946840614855,0.9745673771347896
1208,18,-16.601333614192352,-0.7231830305990369,-0.9762927031719618,-0.2164545165460485
1209,6,30.152485103067185,1.2650776450402978,0.9771501688858965,0.2125501057310111
1210,90,2.084710853987782,13.821193864418248,-0.8733809005206273,0.4870377835504941
1211,10,39.04503871871187,-0.0493193463674696,-0.9999975716080736,-0.002203809872912
1216,1610,14.35583625051173,14.661758925103657,-0.9997990403774112,-0.0200469164812942
1217,714,-35.48872847399911,-19.9222491526636,0.9946508001102908,0.1032946554278508
1219,424,11.37235994629308,16.80502001844379,-0.995540919304377,-0.0943306842474699
1220,21,-7.944760611023334,39.86885720685658,-0.3187438231057536,0.9478409018563864
1221,7,-22.17889371689622,6.693369191581879,-0.996637232730214,-0.0819403828149542
1222,615,-10.154827147354176,37.35393001299386,0.6629847403988112,0.7486329100422456
1223,1,-23.33954328399305,13.539847684441614,0.2397142210523063,0.9708434952273648
1224,21,-7.763344666061675,41.91982920199352,-0.2218452672921959,0.9750818823976036
1225,2,42.64866599400166,0.6608202188815855,0.9045547606419002,-0.4263574615273839
1226,8,-9.039012940448092,34.22764863489208,-0.018982393706223,0.9998198181318382
1227,4,29.86979772679613,12.479607477757613,-0.96559876199032,-0.2600365951991392
1228,12,42.93005486832213,8.037874848733365,0.9997489199788772,0.0224075210826286
1229,6,30.272135580316224,1.2869407274543032,0.9775745880772312,0.2105894696931252
1230,14,0.9696585462953242,16.759177084421495,-0.995464727136709,0.0951313672068136
1231,3,11.053698920587848,-11.06208614087787,0.703870535693919,0.7103282825440329
1232,10,38.885832038989335,-0.0669620519431346,-0.999954155115279,-0.0095753677573541
1233,90,1.955214975208558,13.88372475187331,-0.8752546765845202,0.4836623317118328
1234,18,-16.73518138542048,-0.7501918167133764,-0.9765631828814412,-0.215230922128928
1239,11,-23.81370433135979,10.459749776567367,0.1936141971994917,0.981077745463017
1241,1610,14.300356793312831,14.647705673774956,-0.9995148643649484,-0.0311453995562547
1242,21,-7.963379666215623,40.01496082641607,-0.3029873487752122,0.9529945784117388
1243,615,-10.108640329661394,37.44161521191671,0.6554796661256241,0.7552128225181564
1244,714,-35.355528594507305,-19.919487629395466,0.9951093885965816,0.0987790702878789
1245,3,11.113986389540234,-10.944037759130214,0.6886857895882886,0.7250599169855932
1247,21,-7.786306679761015,42.04722568892664,-0.2196806663465208,0.975571834788986
1248,2,42.76414121460946,0.5964811324114957,0.9029075180702718,-0.4298348680739871
1249,1,-23.31708619735264,13.594389119936649,0.2440624414966862,0.969759518979152
1250,424,11.252194746480187,16.786099092057373,-0.9952143030499228,-0.0977163804326391
1251,7,-22.28314924400104,6.683918785577468,-0.9965962582152494,-0.0824372374073995
1252,6,30.39232211415516,1.307341984894848,0.9781301613741996,0.2079937196409591
1253,8,-9.052135090864237,34.32866764772777,-0.0244855364463574,0.9997001843077424
1254,12,43.05185116764176,8.041543337719482,0.9997389058259182,0.0228499491902258
1255,4,29.734092795054487,12.422967393750866,-0.9631933358482868,-0.2688095939088653
1256,14,0.8309156643634381,16.771088703846416,-0.995517776910162,0.0945746047089235
1257,10,38.73418266109352,-0.0798169307488315,-0.9998957118171304,-0.0144417966234857
1258,90,1.820480306529789,13.949371050170663,-0.8769927221802248,0.4805036578871373
1259,18,-16.865809126799473,-0.7761606569045848,-0.9768443811359706,-0.2139510575881374
1263,1610,14.228934067732473,14.63614472642008,-0.9991260410789468,-0.0417989717326951
1264,21,-7.97708707244661,40.15276098866343,-0.2878502008525795,0.9576754470430624
1267,1,-23.28757200243833,13.664513041094905,0.2501941680255215,0.9681956818154154
1268,615,-10.05790837697698,37.539157459617726,0.6470695823356484,0.7624309513759062
1269,11,-23.777678209682108,10.569175016964508,0.1997995137928476,0.9798367998233898
1270,714,-35.22268905136207,-19.92118411678261,0.9956973821587948,0.0926645733930872
1273,424,11.135692554062116,16.766080227344794,-0.9948254821695997,-0.1015985237393921
1274,2,42.89068272659455,0.5311123154172177,0.9020163830009812,-0.4317018007813117
1275,12,43.16891172334556,8.043689596502666,0.9997451204330796,0.0225764073813178
1276,8,-9.053644497799745,34.43242189601909,-0.0239825388504415,0.9997123775518072
1277,7,-22.39044462579953,6.671651646878633,-0.9964535063008656,-0.0841451708698164
1278,6,30.51006403713784,1.3281260371457295,0.9785559919721656,0.2059809956655488
1279,90,1.6918891858979823,14.008235236601672,-0.8792083654728364,0.4764374566326448
1280,14,0.690258584380425,16.786810623982607,-0.995412411847868,0.0956772195415959
1281,4,29.605053096437423,12.365916824376502,-0.960620647384548,-0.2778632250199576
1282,10,38.58439529702883,-0.0951384546712536,-0.999797852614497,-0.0201060664337988
1283,18,-16.993319721220605,-0.8052907468659349,-0.9767256002015184,-0.2144926616716377
1286,5,0.6046058545676685,-22.60039841005787,-0.9766025197971352,-0.2150523618235475
1288,1610,14.128152406710802,14.625536736291348,-0.9986479181742228,-0.0519839929814074
1289,714,-35.09222319396047,-19.92340099352809,0.9962292445846788,0.0867599690769908
1292,12,43.29270885262876,8.045443153789773,0.9997572965248852,0.022030616088822
1293,21,-7.991344469940675,40.32423929247546,-0.2677529451901282,0.9634876025886436
1294,11,-23.740919372958142,10.679130100158826,0.2059881656838814,0.9785544826928084
1296,1,-23.256683200598257,13.745919009732097,0.255582435157549,0.9667872665891588
1297,424,11.02051019835266,16.749674394104886,-0.9946094574225262,-0.103691982359622
1298,2,43.01416947945855,0.4641888178724433,0.9006549862035481,-0.4345349189958
1299,7,-22.503597493166907,6.661684582042689,-0.9964392632853462,-0.0843136678324253
1300,6,30.629308384429,1.3478848117365738,0.9790871319231196,0.2034413628114003
1301,8,-9.05834087112222,34.53587827743105,-0.0251120158285818,0.9996846436056848
1302,10,38.43823994040106,-0.1076503546622642,-0.9997064894272794,-0.0242267413612535
1303,14,0.5514034680950429,16.803763099917933,-0.9952487687778796,0.0973647176656639
1304,4,29.465512146998417,12.30446463672244,-0.9579016608925364,-0.287096513492101
1305,90,1.552162539954432,14.07373936910808,-0.8812294576224626,0.4726887379856013
1306,18,-17.11872051227492,-0.8355786595207693,-0.9764509636834048,-0.215739462133727
1310,1610,13.99869426613548,14.614130479757518,-0.998040050095398,-0.0625784180494807
1312,21,-7.869916609383703,42.43323180295332,-0.2187931308013669,0.9757712672107824
1313,424,10.902212357209718,16.73273059210851,-0.9943878019591574,-0.1057964995396142
1314,21,-8.009255971839332,40.47245514940317,-0.2555457466384765,0.9667969649181692
1315,5,0.4599255181657346,-22.661907945147707,-0.9737652747014818,-0.2275548061139287
1316,714,-34.95909533984377,-19.921268929659053,0.9965614903162268,0.0828564784353109
1317,1,-23.228607264568232,13.81322300010751,0.2610662764139111,0.9653208789409744
1318,2,43.13052901357358,0.4017787217003505,0.8995825986906745,-0.4367506704435985
1320,8,-9.061485437660622,34.63775229746684,-0.0254146142809422,0.999676996524853
1321,7,-22.617731070389468,6.649476726189177,-0.996332397188084,-0.0855672502388959
1322,11,-23.7084673350801,10.778871113702882,0.2108228170372883,0.9775242911643997
1323,6,30.749767166324155,1.366344431716985,0.9797330475665624,0.2003076521402411
1324,4,29.33236020680314,12.24643255539505,-0.9555382775378496,-0.2948670889739976
1325,14,0.4163689876496187,16.82080417154556,-0.995070116426856,0.0991739048048598
1326,12,43.41449285011171,8.051945589231082,0.9997140967339648,0.0239107672690113
1327,3,11.273052715718862,-10.645752863600633,0.6555875328262775,0.7551191871504488
1328,10,38.28914968466542,-0.121667431510744,-0.9995861397464272,-0.0287671553483504
1329,90,1.4124850457156377,14.137567641927577,-0.8833907616199478,0.4686371328485703
1331,18,-17.238565063173183,-0.8705947175623148,-0.9755865222831438,-0.2196154310140365
1334,424,10.788801093675962,16.714470675667545,-0.99408075221199,-0.1086437208569563
1336,1610,13.845007582454768,14.59836004252224,-0.9968724438125822,-0.0790274051651082
1337,21,-8.026243163325812,40.62521378865444,-0.243259123670391,0.9699613387919712
1338,1,-23.203137692378547,13.88437745429342,0.2645582522969152,0.964369706669388
1339,21,-7.899523649310399,42.57709013361819,-0.2180093552202273,0.9759466794023436
1341,5,0.3182030365353702,-22.723400246265385,-0.9709188167898016,-0.2394089622455504
1342,2,43.24556228214738,0.3493300014684543,0.9002292512011184,-0.4354162322213925
1343,714,-34.82442953837227,-19.925548841898664,0.9970803915110924,0.0763589736971821
1344,7,-22.72500402324988,6.638065583943376,-0.9962372989141784,-0.0866674347848246
1345,8,-9.06973041480874,34.74010786348743,-0.0283237997602426,0.9995988007031328
1346,14,0.2625662707397603,16.84678621159396,-0.9945714580513678,0.1040558255436774
1347,11,-23.67345158954769,10.87974657343964,0.216531630232688,0.976275603049044
1348,4,29.19804668571396,12.188341748137889,-0.9533084843814827,-0.3019982344423229
1349,6,30.86831804188858,1.3825948148595408,0.9805044871572508,0.196496693774976
1350,12,43.53153920923755,8.056071549302793,0.9996984394648858,0.0245566718321549
1351,10,38.12922079560261,-0.1391712967278449,-0.9994027022296206,-0.0345577599987659
1352,90,1.2781044285259533,14.19757958836433,-0.8855371766792347,0.4645685188634395
1353,18,-17.366530110513878,-0.9105915662276308,-0.97443308168215,-0.224677923533729
1355,3,11.327447820045466,-10.569268573851408,0.6521688697504168,0.7580737202465627
1358,3,11.36853410038147,-10.474163209074622,0.6397255758042748,0.7686034007613348
1359,9,-44.75669173437933,10.904928659243485,0.7822142104291314,0.6230095737649065
1360,1610,13.68120225300968,14.587085778986449,-0.9967196844156068,-0.0809312714496265
1362,615,-9.7959880575715,37.955100467941456,0.6251718033968856,0.7804871659659022
1363,5,0.1798094580991375,-22.783200809996348,-0.96823890901251,-0.2500268287089701
1364,2,43.36091989165627,0.2859486416201989,0.8988902427760852,-0.4381738598341423
1367,1,-23.18033084273106,13.958349036857774,0.2661279744433094,0.9639377060882623
1368,714,-34.69329724167722,-19.926865554414928,0.997434009221547,0.071591879764613
1369,7,-22.834933492436832,6.623536920800861,-0.9960163897520532,-0.0891703501467055
1370,8,-9.080402379788996,34.852162770149164,-0.0322677836062892,0.999479259485227
1371,6,30.98222940000192,1.3967790407334444,0.9813190683642432,0.1923873334311116
1372,12,43.65121855143059,8.062460761454627,0.9996551074788808,0.0262614944621864
1373,11,-23.634047090797463,10.989495843224592,0.2232092519041136,0.9747705524195968
1374,4,29.06753248557081,12.134414240630605,-0.951611795914384,-0.3073027658134579
1375,14,0.1258507225084716,16.87365152594494,-0.993947705046886,0.1098542654248262
1376,10,37.974247482702026,-0.1512526095195566,-0.9992930902089476,-0.0375941466275275
1377,90,1.1402079019091973,14.261228046328087,-0.8872142906835611,0.4613575645926547
1378,18,-17.493084159661926,-0.9535841438477306,-0.9729727050863876,-0.230920148875921
1383,1610,13.51215412251982,14.588279812300224,-0.9984362977677116,-0.0559013354035985
1384,615,-9.72634242717718,38.062755667899786,0.6204383957351771,0.7842551862101772
1385,2021,-39.75212681705966,-20.41354281235416,1.0,1.443289931900948e-15
1386,2,43.47988319225464,0.2200158696172165,0.8974594339592047,-0.4410970011206423
1387,5,0.0409417345390608,-22.84120753204368,-0.9658345700170892,-0.2591593782981899
1388,1,-23.16668567779304,14.0266751503844,0.263339918483874,0.9647031083877085
1389,714,-34.56529214469206,-19.92965865531384,0.9977836144898276,0.066542156980482
1391,7,-22.93211789846484,6.605316131152923,-0.995572032223316,-0.0940017481472386
1392,14,-0.0273485952978842,16.901569410764857,-0.9933718615984728,0.1149449632841073
1393,8,-9.093353629906003,34.96728649021248,-0.0371591549531581,0.9993093601098548
1394,11,-23.598736497897427,11.098933104571516,0.2277695684636567,0.973715062881272
1395,6,31.10023065658539,1.4093689884027685,0.9822961955471876,0.1873344181231016
1396,4,28.939857244965403,12.076768885022313,-0.9493701958798854,-0.3141595632397462
1397,10,37.82180620533648,-0.1605764343430918,-0.9992308091237616,-0.0392146668718852
1398,12,43.77759438310814,8.065871624697381,0.9996542159920488,0.026295407380799
1399,90,1.0077031770855345,14.326037858805826,-0.888001413187108,0.4598407226178418
1400,3,11.419095957595893,-10.412258802356265,0.639935435778484,0.768428681163712
1401,18,-17.613720265727128,-1.0024463597900166,-0.9707682122335366,-0.2400189119984157
1405,1,-23.155136428955892,14.088201186714064,0.2604195888851413,0.965495539981876
1406,9,-44.62155247194352,11.047978680557176,0.7737420055682503,0.6335008356894423
1407,615,-9.663691661176411,38.16537372050494,0.6151775933096686,0.7883885645351054
1408,21,-8.058455231184976,41.0412490434458,-0.2150195933278439,0.9766097349940398
1409,2021,-39.690569269599855,-20.39344772708899,0.999999996218117,8.696991433318634e-05
1410,7,-23.03904777729912,6.584790710955907,-0.9950573790902554,-0.0993016229375517
1411,714,-34.435716807210305,-19.93081292060096,0.9980530163094706,0.062371280534935
1413,5,-0.1021400098437641,-22.90049065011272,-0.963460813971315,-0.2678493232056617
1414,11,-23.56674250333585,11.199280213114108,0.2314694855232495,0.972842164624664
1415,8,-9.103675584935818,35.07840342137907,-0.0404563058593118,0.9991813085302476
1416,6,31.21969006219032,1.4214275523973192,0.9832662846367216,0.1821741296032384
1417,14,-0.1678966521550778,16.93240890278235,-0.9925739816035718,0.1216424722028961
1418,10,37.66313593006085,-0.157120016143716,-0.99938670360953,-0.0350173763791285
1419,4,28.80707089028484,12.016096010432202,-0.947008218963949,-0.3212093292772317
1420,12,43.902845684417926,8.065369717274862,0.9997026309935568,0.024385437961219
1421,90,0.8810194482815578,14.39038310875065,-0.8882349917353289,0.4593893767349655
1422,18,-17.74352423157171,-1.0553010091655062,-0.9684039032129604,-0.2493870089677945
1424,3,11.474563107731164,-10.37492974768606,0.6482738846079554,0.761407230419643
1427,9,-44.54672404538053,11.077251602915878,0.7824121152909332,0.622761015033831
1428,615,-9.599439175959166,38.26587592919536,0.6110747530675376,0.7915728937776028
1429,7,-23.136538733610976,6.559885037779848,-0.9942602557499916,-0.1069885219823189
1430,2021,-39.61258902566287,-20.3830710308404,0.9999999365953804,0.0003561028433208
1431,12,44.028508544076224,8.061223298624517,0.9997844083698058,0.0207638334764412
1432,1,-23.14591612237731,14.182336948891551,0.2513603982758877,0.9678935634555006
1433,5,-0.2294579897521292,-22.954661676898727,-0.9613578004768554,-0.2753019786748775
1434,714,-34.30193232179009,-19.93577559735048,0.9983988587000878,0.0565660582537089
1435,11,-23.534720953251508,11.30661827706444,0.234384936943388,0.9721438686398448
1438,8,-9.110297986623696,35.202236977657336,-0.0414572727613249,0.9991402777063856
1439,6,31.342758627938338,1.4326312210901344,0.9842921408269624,0.1765473916722518
1440,4,28.674724048641508,11.952901033867471,-0.9443734078044792,-0.3288751535640155
1441,14,-0.309047905276152,16.966285562175603,-0.9916128862327804,0.1292435060538629
1442,10,37.51757672798607,-0.1545476255187957,-0.9995013747678044,-0.0315753359011238
1443,90,0.7474871558308955,14.46362584055837,-0.8874977150293435,0.4608121155283292
1444,21,-8.0749505066619,41.268154861276926,-0.1959734265125653,0.98060920661644
1445,18,-17.863252446456862,-1.1090479535596365,-0.9657200559712628,-0.2595857729053363
1446,3,11.531044081635908,-10.33375718284207,0.6552504634027463,0.7554116958390876
1449,9,-44.47365925133749,11.112149464755287,0.7886896421807921,0.6147915486705507
1450,11,-23.50295342738596,11.425915094477697,0.2358768276596853,0.971782960425425
1451,714,-34.167764776592705,-19.941434554675425,0.9987122175303746,0.0507336826532589
1453,7,-23.23256793134742,6.532928493599239,-0.993320944586236,-0.1153841455586844
1454,12,44.14654469172128,8.055729921914928,0.9998591268879384,0.0167847066965591
1455,2021,-39.51805136509172,-20.36631518172779,0.9999980918900864,0.0019535138049505
1456,1,-23.14075565410286,14.26170368711146,0.2424071994599531,0.970174597508089
1457,5,-0.3589480976745622,-23.008916785487123,-0.9593642358931712,-0.2821706272614346
1458,615,-9.538632742183855,38.38527876048784,0.6016286251270987,0.7987759369358074
1460,6,31.464371525528755,1.4426431736345515,0.9853012451523204,0.1708258068948806
1461,8,-9.11664678144852,35.32153622066879,-0.0422926669051903,0.9991052648875626
1462,4,28.54004585492067,11.891154381490855,-0.94218452236511,-0.3350945028132062
1463,90,0.6111613978736375,14.536371120826873,-0.8871704416877889,0.4614418786754118
1464,21,-8.088708487913383,41.47942487147593,-0.1830739459652339,0.9830991457166052
1465,10,37.36757084196208,-0.1528111825429381,-0.9995881311216388,-0.0286978765895559
1466,14,-0.4483526250549208,17.000725688965193,-0.9906165915303032,0.1366702915226444
1467,18,-17.97556102673181,-1.1684076023390948,-0.9621781651892404,-0.2724209581384424
1469,3,11.579033776759523,-10.285433354241093,0.6573150379954599,0.7536159106766703
1474,5,-0.4944143498922908,-23.063170082312283,-0.957613114304155,-0.2880575000111911
1475,714,-34.034000896450564,-19.944836994045705,0.9989316137189668,0.0462128890334857
1476,2021,-39.4017762798846,-20.35054891743816,0.9999824209291324,0.0059294040772562
1477,21,-8.091638232229986,41.58926441473222,-0.1765206443108297,0.9842969379877649
1478,11,-23.469245916480357,11.549155793882056,0.2377647101161029,0.9713227798334628
1479,12,44.2691620515512,8.051809613762078,0.9999050454558712,0.0137804235019184
1480,615,-9.473860378594402,38.51179279646093,0.5920622339096717,0.8058922453888542
1481,7,-23.32989034111125,6.497465168638981,-0.991821414675272,-0.1276333866648614
1482,1,-23.14091261918333,14.346168702736389,0.2297669361380899,0.973245680729031
1484,6,31.586310623463262,1.4510599706780545,0.986353779663213,0.1646396712341644
1485,4,28.402902715173006,11.826126517388715,-0.9397358067493806,-0.3419014675503611
1486,8,-9.124744767272547,35.44396699249316,-0.0439375988290579,0.999034277394493
1487,90,0.484896001294744,14.605626106682935,-0.8865155878661967,0.4626987275433679
1488,14,-0.5909401443566883,17.03831269628402,-0.9894536718912426,0.1448496847802484
1489,10,37.21633047823117,-0.1487330801345637,-0.9996885348992716,-0.0249566261932218
1490,18,-18.08554512938328,-1.2371858591021256,-0.9573656855942012,-0.2888787705019961
1491,3,11.632721768282352,-10.248925754347592,0.6640710422183882,0.7476694797081018
1493,21,-8.093416000356365,41.7155417029869,-0.1675613558845297,0.9858616495300636
1495,2021,-39.27432210134728,-20.33250437435123,0.999876880471669,0.0156915231333284
1497,714,-33.90044595048165,-19.948594692182645,0.9991269096454198,0.0417782051121535
1498,5,-0.6271262509680825,-23.12036864361493,-0.9554787470416742,-0.2950599328131021
1499,11,-23.424983129154825,11.681909418393545,0.2433986205922097,0.969926343334281
1500,7,-23.41873373005774,6.463192201787621,-0.9902850756108846,-0.1390520371024624
1502,6,31.697781201757657,1.4591245781287068,0.9871779920259404,0.1596233443442178
1503,4,28.26274218007945,11.751906877142144,-0.936167555649772,-0.3515541320319402
1504,615,-9.406193211485824,38.64382096656916,0.5825384478924307,0.8128031475868421
1505,1,-23.146443103118287,14.434671608951206,0.2136814784143064,0.976903386104622
1506,12,44.39245209857218,8.052423772824179,0.9999125973943293,0.013221103287018
1507,8,-9.138301477318524,35.57039644194916,-0.0482841201826355,0.9988336416732212
1508,14,-0.7242000001553084,17.07645075783363,-0.9881936087260308,0.1532102857938208
1509,90,0.3569890351816562,14.675662254186443,-0.88592024981746,0.4638375911494985
1510,10,37.06296544609212,-0.143233815330982,-0.9997835041387884,-0.0208073268817774
1511,18,-18.19093043352065,-1.3078448866691728,-0.9521599161318952,-0.3056002194235178
1512,3,11.683911434950684,-10.21711589590543,0.6709346728779751,0.7415164628854335
1514,2021,-39.13619096528639,-20.30803774415815,0.999254628280179,0.0386029514498729
1516,1610,12.64602811459709,14.796514053743897,-0.9869228593757596,0.1611932679784577
1517,5,-0.7546860873947333,-23.175918282547244,-0.9534583397118164,-0.3015247824540902
1518,8,-9.14952592189501,35.67570503610941,-0.0515114938938875,0.9986724017398398
1519,714,-33.76718827207041,-19.95398786717156,0.9993211878440438,0.0368397004055335
1520,21,-8.087709072417157,41.8572962387199,-0.1609337498677912,0.9869652112174426
1522,7,-23.5141556161752,6.4279895338524256,-0.9886796699266496,-0.1500416951174939
1523,615,-9.35122727743417,38.76859720557374,0.5713815805153487,0.8206845249228123
1524,11,-23.37865401658944,11.812037121382271,0.2499043714733831,0.9682705226941968
1525,6,31.816344874391028,1.4662229051761353,0.9881089481015316,0.1537553468393376
1526,1,-23.15652810455343,14.521196328928973,0.19572102317527,0.9806596153035084
1527,4,28.12532388268017,11.674748148439017,-0.9321674097308488,-0.3620275130921402
1528,12,44.51195873403874,8.053005220678374,0.9999191123953058,0.0127188311799341
1529,14,-0.86939694361895,17.117005760574216,-0.986883498858553,0.1614340722422018
1530,90,0.2251855582400354,14.747609413654306,-0.8853910544721753,0.4648469432626717
1531,10,36.91158653923151,-0.1331233860786894,-0.9998890411919042,-0.0148964863083357
1532,18,-18.29490399901978,-1.3864561035189604,-0.9457475782495676,-0.3249023210675454
1534,3,11.737521229170548,-10.181249050587915,0.6771150971115553,0.735877126471267
1536,1610,12.508690829296484,14.848053281202445,-0.9829117948708368,0.1840771672527317
1538,714,-33.63614863943249,-19.95732681500485,0.9994502254560366,0.033154891582957
1539,21,-8.092116570123224,41.96450698682096,-0.155875876760182,0.9877766503842074
1540,8,-9.163105171076484,35.788544865188726,-0.055651848349472,0.9984502350018688
1542,14,-0.9987723267551196,17.163732529921848,-0.9849598969638492,0.172783104998619
1543,7,-23.606332428150928,6.396571145130377,-0.9873222808395276,-0.1587284276928143
1544,4,27.98873458900736,11.600373876959702,-0.9287568787851472,-0.3706894388963239
1545,1,-23.17019172052301,14.608300437179322,0.1761788239797609,0.9843581776879332
1546,6,31.935677093261766,1.4726948205035282,0.9890097079164928,0.1478505923117442
1547,11,-23.33827980207918,11.930924042643367,0.2544544339111909,0.9670847641561392
1548,12,44.62790064666832,8.053668887667158,0.9999241014516218,0.0123203626637662
1549,615,-9.296064699212934,38.90033082388708,0.5591445755025231,0.8290701681318073
1550,18,-18.391462524813377,-1.4665241665721271,-0.9387999806830752,-0.3444627647068076
1551,90,0.0943728239199844,14.814036699805284,-0.8858246193108864,0.4640201976452351
1552,10,36.75511705155195,-0.1231947137215011,-0.999955669270938,-0.0094159169978443
1553,3,11.79500622522048,-10.150705313860684,0.685521889008417,0.728052017159716
1557,1610,12.368816619338032,14.898789952974248,-0.9794449625943282,0.201711589276856
1558,14,-1.132100717661445,17.206216350095897,-0.9834408106805622,0.1812296109579189
1559,21,-8.101538404364407,42.06959860487717,-0.1535424616722322,0.9881420507516272
1560,714,-33.50189344379597,-19.9608086424275,0.999564242516882,0.0295182160987389
1562,11,-23.30052160522613,12.054649084847323,0.256973124576726,0.9664185497212244
1563,7,-23.699826285721272,6.364684806539521,-0.9859303417448708,-0.1671566966257774
1564,6,32.05800137942695,1.4796185185556947,0.9898297507961504,0.1422570365178146
1565,8,-9.177694081929488,35.90024117980901,-0.0600924198981159,0.9981928175812468
1566,1,-23.189972520991898,14.7083752232653,0.1517359538227388,0.9884210642825776
1567,4,27.85343549519366,11.52654843859812,-0.9255454587579232,-0.3786365061276916
1568,615,-9.24030046083583,39.02519376578822,0.5494626982840642,0.8355182482713321
1569,12,44.74491684700429,8.055460572333379,0.9999219196441388,0.0124961840247411
1570,18,-18.48274853479803,-1.5563732519376428,-0.9299866266785726,-0.3675933543999526
1571,90,-0.0452593233978793,14.880674699972946,-0.8870325532532103,0.4617068869630282
1572,10,36.592052979230246,-0.111956201076736,-0.9999932546018436,-0.0036729757435331
1573,3,11.85102419604686,-10.117854687126224,0.6925182942582188,0.7214003133612343
1576,14,-1.293078005742371,17.257515530624268,-0.9815386573948168,0.1912638597319955
1578,8,-9.189633857752648,36.00610471166048,-0.063009190742686,0.998012946750668
1579,1610,12.239241311713371,14.939196456942629,-0.9776900035997216,0.2100529858420876
1580,714,-33.37486179539598,-19.95748370856116,0.9995687191217416,0.0293662349190479
1581,7,-23.79067429113727,6.337903726719119,-0.9849627104753018,-0.1727670656495238
1582,11,-23.256641395140075,12.173380653063996,0.262749595791471,0.9648640577363312
1583,6,32.18107794212889,1.4858440565420294,0.9906285412848962,0.1365836490644424
1584,1,-23.215804608421976,14.797978018642784,0.126209915513051,0.992003557063274
1585,10,36.4275344517884,-0.096451285325083,-0.9999935874963092,0.0035811962054032
1586,4,27.718930665981304,11.455400445113298,-0.9228927145041246,-0.3850571873309318
1587,615,-9.18646016098118,39.15841780632326,0.5376341549562859,0.8431782228120224
1588,90,-0.1824368941585961,14.946052842661032,-0.8881330095330774,0.4595865069578508
1589,12,44.86475616647365,8.057486039679205,0.999918726832664,0.0127491070018315
