Frame#,secs,nsecs,x,y,z,l,w,h,orientation,confidence_level
456,45,606009555,5.071352,17.834759,-0.37744147,0.8538608,0.8492555,1.7718472,-1.7894492,0.55909145
456,45,606009555,2.6958432,-13.639998,-1.1210883,0.81041974,0.83586264,1.7288698,2.3251672,0.55850077
456,45,606009555,2.9647093,-11.357098,-1.1373844,0.7569324,0.7534001,1.6088625,-1.4233902,0.548495
456,45,606009555,-3.6370642,19.01522,-0.69245523,0.81054866,0.80208176,1.7595524,-2.674619,0.53920925
456,45,606009555,57.05477,10.097755,1.0397406,0.95574987,0.8713181,1.6712695,3.0594625,0.53583103
456,45,606009555,-0.36787254,17.715065,-0.7829867,0.7744965,0.71779263,1.265762,-1.4956832,0.5085399
456,45,606009555,0.7052796,17.945906,-0.7155698,0.8212431,0.7439165,1.4327817,-0.8971433,0.43501687
456,45,606009555,-23.451584,38.793484,-1.5629213,0.7956488,0.79554313,1.6862444,-2.0161896,0.37015662
456,45,606009555,-24.436163,39.299774,-1.5131953,0.80599517,0.82190335,1.7772936,-1.5257173,0.3536593
457,45,706107064,15.000733,7.7769,-0.5089248,1.0348084,0.9117935,1.744976,-3.1754808,0.8904068
457,45,706107064,-8.766278,6.7604012,-1.211969,1.0494553,0.82257265,1.6943544,-2.9230814,0.88123256
457,45,706107064,11.781348,12.605547,-0.5035024,0.94095755,0.8243397,1.7576152,-2.2665544,0.8673904
457,45,706107064,-21.169872,-6.8086395,-1.0986117,0.9137317,0.82683605,1.6686423,1.0015161,0.8385119
457,45,706107064,31.55282,0.47315013,-0.13897507,1.0460154,0.8523463,1.6567616,-3.1043544,0.8238716
457,45,706107064,-21.54759,-5.9298677,-1.1281366,0.92522067,0.8297354,1.6384207,1.1171205,0.8035748
457,45,706107064,0.2458831,-29.652985,-1.7136685,0.9269943,0.8594972,1.765033,1.2147204,0.79056686
457,45,706107064,-7.0704412,1.6023049,-1.1393846,1.1160244,0.8838556,1.7369027,0.2670661,0.79053724
457,45,706107064,-5.1616583,18.22003,-0.86990124,0.9612384,0.8615048,1.6859218,2.4751825,0.7856411
457,45,706107064,0.5036887,16.324974,-0.6977027,0.9603258,0.8133714,1.6038612,-0.15630296,0.7736988
457,45,706107064,-26.611774,-1.8335183,-1.4597577,0.87233436,0.8303744,1.4984773,-2.5435338,0.7724662
457,45,706107064,-6.8733993,39.07495,-0.3002395,1.0373609,0.89257985,1.742662,-1.5507023,0.76687807
457,45,706107064,-2.9876807,11.353282,-1.0038466,1.0059006,0.8878739,1.7771509,1.6101525,0.7520782
457,45,706107064,-27.55958,-16.013258,-1.2810537,0.8887021,0.8135664,1.6264607,1.197558,0.72507924
457,45,706107064,1.4075875,-11.18064,-1.0282826,0.8227566,0.81982124,1.8579298,-1.1163011,0.70277023
457,45,706107064,-4.88432,31.913784,-0.4185999,0.96101147,0.87975824,1.8233628,-1.3583552,0.68667203
457,45,706107064,-9.240135,32.19183,-0.65744036,1.0190507,0.8966999,1.8535321,1.6829233,0.6850299
457,45,706107064,37.352654,11.222492,0.25703067,0.8039459,0.7821613,1.5797014,3.1142404,0.6693787
457,45,706107064,-5.6840906,21.523495,-0.7942882,0.94500864,0.86948335,1.7782028,-1.4636567,0.6651789
457,45,706107064,35.484943,8.556972,0.13533242,0.9616677,0.84886324,1.5243636,2.8930383,0.656104
457,45,706107064,-7.2071185,29.942226,-0.70443994,0.9896438,0.8714753,1.6280725,1.5066133,0.6512062
457,45,706107064,16.572218,17.265995,-0.15215461,0.94950706,0.8622066,1.7177501,-2.7830102,0.6320644
457,45,706107064,-0.35868868,17.763777,-0.8039207,0.7848041,0.72277933,1.197517,-1.5221902,0.59912133
457,45,706107064,-20.838518,37.34421,-1.3413155,1.0118608,0.9013264,1.8240895,2.8321745,0.5945277
457,45,706107064,3.0872803,-13.179854,-1.1293937,0.81283194,0.78442585,1.692049,2.4972186,0.56439483
457,45,706107064,56.94076,10.111063,1.0129602,0.9264066,0.85361904,1.6827408,3.0693262,0.56170106
457,45,706107064,-9.042388,47.076206,-0.2282167,0.8954114,0.8765681,1.6989914,1.761813,0.5477064
457,45,706107064,-3.6164114,18.975702,-0.7475392,0.7857333,0.7933113,1.7032382,-2.8280146,0.54500866
457,45,706107064,2.9523802,-11.352438,-1.1263154,0.749913,0.7577385,1.648327,-1.4662747,0.5202372
457,45,706107064,-35.138638,22.32979,-2.345202,0.93524736,0.91540974,1.6883931,-1.1894152,0.51750976
457,45,706107064,5.0384536,17.848763,-0.3619042,0.83682907,0.828272,1.7669142,-1.7376362,0.50520974
457,45,706107064,2.8150077,18.184341,-0.6670247,0.8130105,0.78223604,1.4450665,1.2264438,0.48230425
457,45,706107064,2.018231,18.466028,-0.6580767,0.84992427,0.7666046,1.3858584,-0.6075084,0.48072997
457,45,706107064,37.180565,10.421317,0.23725028,0.8700092,0.8143888,1.6236087,3.0559964,0.47669885
457,45,706107064,-9.744623,46.570423,-0.32209188,0.86072063,0.8412595,1.6738896,1.813151,0.396705
457,45,706107064,-71.51508,-21.524794,-3.0409591,0.90966403,0.8518917,1.8149631,0.2810076,0.3831241
457,45,706107064,66.835945,-2.9972236,0.6747448,0.9822233,0.9199294,1.8123844,3.0115018,0.3609257
457,45,706107064,8.123805,21.7591,-0.3250789,0.8999442,0.77386016,1.0978456,0.5409734,0.35913163
457,45,706107064,-4.52331,20.667542,-0.91829175,0.7794061,0.7958592,1.4252266,-1.9394165,0.3542649
457,45,706107064,-24.45829,39.299793,-1.5163561,0.84663475,0.8439007,1.7413568,1.766624,0.34197927
457,45,706107064,-60.913467,51.77013,-1.9810852,0.681831,0.7658588,1.7928126,-3.038362,0.33795166
457,45,706107064,0.6823816,17.94714,-0.7110781,0.83427787,0.75750583,1.4416175,-1.0897739,0.31856206
458,45,806127925,14.834944,7.770253,-0.5128202,1.0338691,0.8871151,1.7620869,-3.1920035,0.90506035
458,45,806127925,-8.955335,6.7399073,-1.2240257,1.0413123,0.8247468,1.7175703,-2.953162,0.8943944
458,45,806127925,-6.791791,1.6756812,-1.1423458,1.1249446,0.86547536,1.7667651,0.2241793,0.89374954
458,45,806127925,11.726596,12.521691,-0.51640815,0.9389469,0.82601017,1.759329,-2.2544298,0.8813272
458,45,806127925,31.324444,0.4961768,-0.16299228,1.0934628,0.9022973,1.6692027,-3.1637013,0.8312804
458,45,806127925,-21.098732,-6.7284226,-1.1464038,0.8918736,0.82438207,1.6367321,0.9305465,0.83055466
458,45,806127925,-26.666254,-1.9019079,-1.4666622,0.86955124,0.79814833,1.4828671,-2.416339,0.7841451
458,45,806127925,-5.2291303,18.288698,-0.8718438,0.9045209,0.8256068,1.6651458,2.2783847,0.7756065
458,45,806127925,-21.508732,-5.793968,-1.1640782,0.876134,0.83847094,1.6684216,1.1210272,0.7683527
458,45,806127925,-27.5132,-15.868325,-1.2938524,0.9082089,0.80391973,1.6157385,1.1460861,0.76516205
458,45,806127925,0.25341773,-29.538036,-1.6877999,0.9305395,0.8897584,1.760988,1.2440697,0.75962275
458,45,806127925,35.410862,8.535025,0.12052281,0.9111346,0.8518021,1.5127532,3.0741963,0.7357704
458,45,806127925,-3.0248506,11.405702,-0.9998169,1.014087,0.89222264,1.8004593,1.5459216,0.7312987
458,45,806127925,1.3893358,-11.16004,-1.0349565,0.80506396,0.84040046,1.8368804,-0.9853553,0.7165695
458,45,806127925,-7.222145,30.059809,-0.7097756,0.89150035,0.8284532,1.5705492,1.5255178,0.71214634
458,45,806127925,-9.254919,32.37763,-0.62912947,1.0581666,0.90739846,1.8495156,1.631807,0.70164055
458,45,806127925,-4.8745527,31.756927,-0.44536597,0.9613634,0.87024456,1.7599658,-1.353213,0.6942443
458,45,806127925,-3.6550446,18.978834,-0.73697454,0.7907876,0.7994234,1.6892387,-2.8211205,0.67628074
458,45,806127925,-5.702664,21.457975,-0.785466,0.9429561,0.87456226,1.7605761,-1.5115399,0.67574316
458,45,806127925,37.238556,11.20923,0.24658175,0.8424769,0.76888794,1.5721837,-3.0206091,0.67166036
458,45,806127925,-20.938406,37.345535,-1.3690532,0.98721725,0.8996393,1.855025,2.906891,0.6619516
458,45,806127925,-6.8682117,38.91449,-0.31320435,1.0072162,0.8917883,1.744313,-1.459471,0.6471337
458,45,806127925,5.0660625,17.86057,-0.38576168,0.8094723,0.8221962,1.768328,-1.7232716,0.62860566
458,45,806127925,0.5845929,16.293001,-0.6892449,0.9383896,0.8518843,1.6030076,-0.1052805,0.5708816
458,45,806127925,3.0744412,-13.174927,-1.1366154,0.82024455,0.78275764,1.6749151,2.4613717,0.5582476
458,45,806127925,56.853855,10.109614,1.043606,0.91634095,0.85166,1.6762987,2.9689312,0.53467983
458,45,806127925,1.9770181,18.473475,-0.6357474,0.8547161,0.7947095,1.4091651,-0.82783246,0.52283984
458,45,806127925,-0.394634,17.742542,-0.7824934,0.7814082,0.7144376,1.2248145,-1.5744354,0.5186792
458,45,806127925,-35.153595,22.270552,-2.293631,0.9241603,0.86264354,1.6524324,-0.9070375,0.5174114
458,45,806127925,3.465924,-11.623785,-1.153921,0.7216338,0.7321332,1.621236,-2.7830951,0.51083434
458,45,806127925,16.421633,17.205564,-0.1301165,0.99507946,0.88286406,1.7397695,-2.828723,0.48171854
458,45,806127925,37.071827,10.390247,0.23893996,0.8715979,0.8075861,1.5918607,-3.0648344,0.44434273
458,45,806127925,-9.743518,46.752213,-0.28396434,0.8875365,0.8469062,1.7054712,1.7821234,0.4243121
458,45,806127925,-12.265232,30.110542,-1.1699408,0.88730115,0.78636307,1.4151119,-1.1662191,0.3806722
458,45,806127925,-8.80695,47.23307,-0.20081513,0.9073464,0.88921756,1.7078528,1.7375283,0.37950683
458,45,806127925,29.120386,-3.522938,-0.23588185,0.84546024,0.8358507,1.7396872,0.34350923,0.33246544
459,45,906392711,14.673031,7.755938,-0.51244193,1.0460806,0.8715514,1.7899559,-3.0990837,0.9125799
459,45,906392711,-9.147307,6.711163,-1.2153968,1.0640774,0.84686065,1.7188056,-3.0029733,0.89965516
459,45,906392711,11.649591,12.419811,-0.5214228,0.9159788,0.8809951,1.7743394,-2.2169812,0.87426203
459,45,906392711,-6.4188237,1.7737825,-1.1277412,1.0952947,0.8658379,1.7772968,0.21088715,0.831927
459,45,906392711,31.163916,0.47559977,-0.15888767,1.0789198,0.91966295,1.6994903,-3.0760405,0.8224859
459,45,906392711,-3.0221088,11.519453,-0.99560565,0.96301687,0.8799322,1.7791308,1.6007345,0.8167956
459,45,906392711,-21.088247,-6.562228,-1.146156,0.91111106,0.83562654,1.6706456,1.0832114,0.7973004
459,45,906392711,-5.2960973,18.328318,-0.8758724,0.92170167,0.836323,1.6771375,2.2248533,0.7918474
459,45,906392711,-27.458632,-15.767214,-1.2919691,0.8714204,0.8414028,1.6311222,1.0830207,0.7889506
459,45,906392711,-26.734192,-1.9933344,-1.4584597,0.90202934,0.8033215,1.4922452,-2.4363537,0.7874826
459,45,906392711,-21.45815,-5.6841793,-1.1643857,0.89852625,0.83510584,1.7284209,1.1282567,0.763216
459,45,906392711,-7.215508,30.180052,-0.72205645,0.92694175,0.84712315,1.5887327,1.6061286,0.7341422
459,45,906392711,-4.824349,31.683077,-0.46001154,0.9414696,0.86049765,1.7905982,-1.3487337,0.72952557
459,45,906392711,-6.859207,38.753334,-0.33633703,0.9801781,0.8804328,1.7430563,-1.4471052,0.72021735
459,45,906392711,0.331743,-29.410048,-1.6713183,0.9329781,0.8827968,1.7619343,1.1923779,0.71501255
459,45,906392711,1.3984817,-11.157052,-1.0397143,0.8317481,0.84119856,1.8480687,-1.0666558,0.7112276
459,45,906392711,35.275486,8.554379,0.09223397,0.897413,0.81491053,1.4763279,3.0111456,0.708397
459,45,906392711,-9.270701,32.547348,-0.65639836,1.046802,0.9122775,1.8543924,1.6388637,0.708242
459,45,906392711,0.77239895,16.275305,-0.71224993,0.9798894,0.86414254,1.6070417,-0.10150859,0.7034979
459,45,906392711,-3.6328046,18.974052,-0.7363853,0.79600114,0.808046,1.730715,3.2167623,0.66549635
459,45,906392711,-5.6358175,21.361805,-0.75853115,0.9426474,0.8691863,1.8212631,-1.3348308,0.6643064
459,45,906392711,-21.056555,37.400608,-1.3826295,0.99585146,0.8918417,1.8408042,2.9169586,0.65835315
459,45,906392711,-8.933138,47.296654,-0.20880322,0.8858636,0.82588625,1.7093225,1.7306808,0.6083818
459,45,906392711,3.0817688,-13.174768,-1.1371763,0.7933659,0.80991346,1.6825784,2.4891393,0.58494234
459,45,906392711,56.689117,10.11062,1.0626299,0.9573122,0.86756253,1.6634852,3.0434637,0.58237594
459,45,906392711,2.949723,-11.350877,-1.1307576,0.75932485,0.7692808,1.652176,-1.5941443,0.550221
459,45,906392711,36.996555,10.414989,0.22024246,0.8653411,0.8026273,1.5829592,-3.0597441,0.54690534
459,45,906392711,-0.3589074,17.719711,-0.75441366,0.76123756,0.71061885,1.2450619,-1.5673295,0.5349347
459,45,906392711,16.280712,17.157188,-0.13209383,0.97825474,0.87633634,1.752171,-2.846811,0.5203522
459,45,906392711,0.65547055,17.888147,-0.7235804,0.8606781,0.7627439,1.4666905,-2.1166832,0.47815666
459,45,906392711,-35.158714,22.196798,-2.3150709,0.92859715,0.89190656,1.6898253,-1.3149142,0.4672147
459,45,906392711,-12.206914,29.998606,-1.1634008,0.8918098,0.7911608,1.4531531,-1.1431824,0.45304665
459,45,906392711,70.57251,10.622627,1.7116673,0.92039835,0.8634026,1.8707701,0.23121308,0.42625716
459,45,906392711,29.174763,-3.5130854,-0.24474733,0.8777632,0.8444365,1.7447102,0.36125255,0.40592566
459,45,906392711,2.7280176,18.250988,-0.6246206,0.8465473,0.80552113,1.5523083,0.9384491,0.3937986
459,45,906392711,66.46957,-3.0141027,0.75895685,0.97811896,0.90984064,1.804594,3.0380168,0.38180566
459,45,906392711,-12.989651,51.70369,-0.13124554,0.8717583,0.8741307,1.7806648,2.0380461,0.3460262
459,45,906392711,-4.519922,20.677685,-0.886308,0.8070254,0.79083836,1.4501039,-1.7085414,0.31401104
459,45,906392711,59.100357,18.579645,1.7693713,0.9232074,0.8754692,1.6835817,-2.9811468,0.30987978
460,46,5854045,14.541625,7.7665005,-0.52847654,1.0444067,0.8775933,1.7504127,-3.1300805,0.901349
460,46,5854045,-9.313412,6.656688,-1.2189283,1.0621611,0.8322209,1.7094271,-2.9225461,0.8994683
460,46,5854045,11.598323,12.358844,-0.53007954,0.9285833,0.85404974,1.767893,-2.2548106,0.8596838
460,46,5854045,-6.108074,1.8226571,-1.1113001,1.3649018,0.80770504,1.814985,0.2246609,0.8509194
460,46,5854045,-21.018223,-6.4715805,-1.1216998,0.90991265,0.8237083,1.6136961,1.0640775,0.81537306
460,46,5854045,-26.81575,-2.036955,-1.4571006,0.9072976,0.84151495,1.4960154,-2.5032043,0.8113491
460,46,5854045,31.036757,0.4803572,-0.16456191,1.0234202,0.89290816,1.6810443,-3.083552,0.80674106
460,46,5854045,-3.0081875,11.590507,-0.99019194,0.99162215,0.8663703,1.7743453,1.5373155,0.79729027
460,46,5854045,-7.143086,30.31457,-0.6897815,0.879722,0.80758595,1.5942178,1.4876273,0.7730353
460,46,5854045,-5.3882685,18.539555,-0.86894596,0.9590494,0.8363496,1.6641626,2.0555403,0.7698262
460,46,5854045,-21.420597,-5.5550437,-1.1536316,0.8776829,0.8687139,1.7075865,0.98593175,0.7597161
460,46,5854045,0.41405195,-29.267994,-1.6533134,0.9824878,0.8840605,1.7870829,1.1717813,0.75460494
460,46,5854045,-4.716997,31.63897,-0.45341057,0.89803046,0.8447371,1.723646,-1.218107,0.7511008
460,46,5854045,-27.39341,-15.6386,-1.2972032,0.88352114,0.8418448,1.6239713,1.1052259,0.74160415
460,46,5854045,-9.307419,32.714012,-0.6185165,1.0569459,0.9276892,1.8653678,1.7382627,0.73999274
460,46,5854045,-5.683335,21.32467,-0.76403385,0.8802405,0.8345332,1.7185968,-1.5062579,0.73323333
460,46,5854045,-6.854812,38.58388,-0.33608276,0.95005286,0.85453725,1.7309164,-1.4940469,0.7209894
460,46,5854045,1.391461,-11.172177,-1.0430998,0.8092562,0.835963,1.8323703,-1.1872293,0.71410143
460,46,5854045,0.86893904,16.254993,-0.70604867,0.9607364,0.8809324,1.6051219,-0.3385042,0.7070277
460,46,5854045,35.12635,8.611562,0.08625288,0.8859723,0.82317275,1.4799304,2.91587,0.6714919
460,46,5854045,2.6884727,-13.640102,-1.1448747,0.84653103,0.85022575,1.6715554,2.3120072,0.64137673
460,46,5854045,-0.36483848,17.741673,-0.7436301,0.7604516,0.7140748,1.2666423,-1.5874783,0.6006483
460,46,5854045,56.54393,10.135929,1.0171154,0.94564575,0.86326987,1.6435755,3.1232047,0.59824425
460,46,5854045,-8.92442,47.37588,-0.22901575,0.87672627,0.822861,1.6829516,1.7114862,0.59433746
460,46,5854045,2.9413538,-11.361684,-1.116797,0.77451193,0.76668787,1.6607023,-1.4514977,0.58325696
460,46,5854045,5.0352087,17.845804,-0.37444395,0.8129707,0.841876,1.7795537,-1.6648228,0.58245254
460,46,5854045,16.09762,17.13296,-0.11010043,1.0281324,0.9004519,1.7566279,-2.948831,0.57860374
460,46,5854045,29.186747,-3.549063,-0.2664798,0.8537398,0.82373595,1.7355093,0.0471616,0.548082
460,46,5854045,-3.6643314,18.996082,-0.7008764,0.80836874,0.81160074,1.7690461,2.9919572,0.5473393
460,46,5854045,-21.211561,37.44076,-1.2751132,1.0123137,0.90985376,1.9304535,2.7808712,0.5315816
460,46,5854045,-35.102528,22.040949,-2.3070145,0.98336023,0.8985869,1.6667432,-1.285296,0.5119361
460,46,5854045,36.93305,10.441964,0.22498961,0.88163537,0.8169617,1.6279523,3.0631688,0.49762443
460,46,5854045,0.68434876,17.933123,-0.73588043,0.84297353,0.7618835,1.4228861,-1.9462684,0.49701858
460,46,5854045,-12.147693,29.850264,-1.1596397,0.9245919,0.8074189,1.4865443,-1.1157943,0.48829937
460,46,5854045,66.32315,-3.0505705,0.76408213,1.0064139,0.9243658,1.8507329,-3.0707772,0.46353158
460,46,5854045,3.4791665,-11.626089,-1.1485447,0.7044092,0.72255063,1.6251699,-2.7436569,0.4187818
460,46,5854045,37.060665,11.1668,0.2419767,0.85900027,0.8131431,1.592348,-3.0564556,0.3961834
460,46,5854045,70.23684,11.305207,1.7848005,0.8938572,0.8506205,1.8213444,0.3033128,0.3863659
460,46,5854045,2.00168,18.487612,-0.6325771,0.85149544,0.7895209,1.3871169,-1.1238917,0.35471913
460,46,5854045,-9.846967,46.98257,-0.268017,0.88395935,0.8277564,1.6902615,1.8346229,0.34175202
460,46,5854045,9.995196,22.510605,-0.1494643,0.8703101,0.8049541,1.4794933,0.20300496,0.31411293
461,46,106177672,-9.473493,6.6258717,-1.227693,1.051981,0.82729965,1.7081,-2.953159,0.9072185
461,46,106177672,-5.795151,1.8820442,-1.111281,1.1523299,0.89359194,1.7771946,0.2423023,0.89797467
461,46,106177672,14.408252,7.7762165,-0.53667337,1.0343944,0.8923794,1.7382644,3.1182802,0.89274454
461,46,106177672,-3.0155158,11.683994,-0.9947869,0.9537696,0.8572094,1.748723,1.6169598,0.8581001
461,46,106177672,11.536486,12.290504,-0.5549156,0.89745116,0.8636202,1.7580255,-2.3214037,0.8391657
461,46,106177672,-5.4338727,18.635578,-0.8821221,0.94668686,0.823616,1.669657,2.0451217,0.7992916
461,46,106177672,0.48315603,-29.115353,-1.6533388,0.96193844,0.8804674,1.7148666,1.1147811,0.7832939
461,46,106177672,-27.402521,-15.518955,-1.3122393,0.8789197,0.85957,1.6099459,1.1965061,0.7824127
461,46,106177672,-26.857311,-2.105779,-1.4647826,0.9059115,0.83188665,1.4875529,-2.4503293,0.76854914
461,46,106177672,-7.1340847,30.429075,-0.66998345,0.8797202,0.8344774,1.5938188,1.528858,0.7637348
461,46,106177672,30.860214,0.48312083,-0.16839461,1.0140408,0.8915401,1.6877565,-3.0475044,0.76305246
461,46,106177672,-4.6576376,31.537794,-0.4322856,0.91634405,0.85922176,1.7212834,-1.0696573,0.76237273
461,46,106177672,-21.38048,-5.4541645,-1.1682779,0.858051,0.8462447,1.6893157,0.9509456,0.74456334
461,46,106177672,-5.6576643,21.23629,-0.7745649,0.91352224,0.8383964,1.7814701,-1.3161273,0.7313649
461,46,106177672,-12.070771,29.717388,-1.1165468,0.9019843,0.8075178,1.5344901,-1.0882992,0.7284362
461,46,106177672,1.3933958,-11.17385,-1.0372411,0.8219528,0.87000674,1.8423995,-1.1678852,0.7240895
461,46,106177672,-0.3935696,17.740805,-0.76986784,0.75767756,0.7112606,1.2364652,-1.5968899,0.7073838
461,46,106177672,-6.839076,38.463753,-0.2875746,1.0168465,0.9123695,1.7911904,-1.4909536,0.6885155
461,46,106177672,35.035023,8.682116,0.066038445,0.8914845,0.8198289,1.506251,2.7257018,0.66417146
461,46,106177672,0.96912265,16.264961,-0.6917513,0.9658496,0.8562576,1.6109192,-0.22355096,0.6583549
461,46,106177672,15.941207,17.166761,-0.1621906,1.0524487,0.8925785,1.7711788,-2.9863534,0.6139577
461,46,106177672,-9.291923,32.841038,-0.61041695,1.0115932,0.9224428,1.8078742,1.6583731,0.6079796
461,46,106177672,56.44494,10.108206,0.9905724,0.9455592,0.8632093,1.6189189,-2.9936135,0.6054478
461,46,106177672,-21.008661,-6.2780285,-1.1320375,0.91142267,0.83503693,1.6621379,1.0570029,0.59563255
461,46,106177672,-9.003723,47.516888,-0.21924274,0.8893799,0.8192278,1.7167165,1.772785,0.5905568
461,46,106177672,-35.07343,21.98456,-2.3230307,0.9721663,0.8832414,1.6680639,-1.1629579,0.5819119
461,46,106177672,2.9509494,-11.353346,-1.1404698,0.7607644,0.766942,1.6356338,-1.6651418,0.5764146
461,46,106177672,-21.365122,37.475063,-1.3030708,1.0527457,0.9161363,1.975563,2.6694446,0.566957
461,46,106177672,5.072135,17.86602,-0.36780578,0.7877656,0.80949676,1.7681314,-1.6491865,0.53233254
461,46,106177672,3.0682333,-13.1751,-1.1422222,0.8363654,0.8241191,1.6555767,2.48748,0.5154057
461,46,106177672,-3.6251771,18.999302,-0.71497005,0.7724719,0.7924163,1.6807181,2.24859,0.5085393
461,46,106177672,36.950245,11.201963,0.25002736,0.86014473,0.8017074,1.602701,3.0672996,0.49906573
461,46,106177672,0.6776966,17.946108,-0.6936659,0.84627426,0.7617446,1.4578757,-1.3715172,0.4664491
461,46,106177672,-9.902502,47.08409,-0.32128483,0.86288756,0.8072223,1.6623797,1.8841089,0.46603128
461,46,106177672,10.009395,22.525543,-0.1514148,0.85797495,0.8063776,1.5365163,0.3917104,0.46136308
461,46,106177672,8.0848465,21.792482,-0.3604514,0.8856995,0.77276736,1.1275865,0.056088254,0.42898664
461,46,106177672,70.81715,10.718438,1.7459538,0.95309514,0.8704679,1.7940443,0.3396245,0.42060533
461,46,106177672,1.9811541,18.489265,-0.66505736,0.86244553,0.78790355,1.337145,-1.034915,0.3831603
461,46,106177672,70.30769,11.331146,1.7633793,0.8768956,0.8230398,1.7446742,0.30827537,0.34859696
462,46,206299908,-9.669314,6.572847,-1.2375538,1.0209831,0.83860666,1.7119398,-2.8766334,0.8942071
462,46,206299908,14.271994,7.746403,-0.52698964,1.0432237,0.8879435,1.7508699,3.1498978,0.8734378
462,46,206299908,-3.014412,11.755177,-0.98734474,0.95444113,0.8463759,1.7391593,1.5269358,0.86248267
462,46,206299908,-5.478028,1.9707425,-1.1190882,1.1147809,0.8691847,1.7655358,0.2953153,0.84984636
462,46,206299908,30.643053,0.45516247,-0.15489893,1.0204395,0.8780234,1.6772399,-3.05204,0.8284374
462,46,206299908,11.4958515,12.192819,-0.5523717,0.91539085,0.8608401,1.7551464,-2.2854857,0.82538605
462,46,206299908,-20.937527,-6.2153015,-1.1701281,0.85055816,0.8410805,1.6724342,0.98480994,0.8068843
462,46,206299908,-9.316903,33.03045,-0.5428371,1.0185653,0.9149812,1.8965602,1.6939721,0.79622716
462,46,206299908,-5.489756,18.737097,-0.88005096,0.9597713,0.83982265,1.6735928,2.008793,0.7857891
462,46,206299908,0.54869497,-28.96564,-1.6281061,0.951841,0.91230357,1.6993163,1.1703467,0.7847578
462,46,206299908,-27.336605,-15.367502,-1.3122668,0.90577173,0.845646,1.6394987,1.2701637,0.77490675
462,46,206299908,-5.636634,21.183254,-0.7671034,0.9308111,0.8478304,1.7943442,-1.2873868,0.772718
462,46,206299908,-26.92256,-2.1368208,-1.4730924,0.88025045,0.84951645,1.485737,-2.5040708,0.7597521
462,46,206299908,1.1238786,16.223845,-0.66712016,0.96070194,0.8246491,1.6328385,-0.1683361,0.7455991
462,46,206299908,1.3892372,-11.167656,-1.0271862,0.809086,0.8457072,1.8569771,-1.1297374,0.7389943
462,46,206299908,-21.342882,-5.358141,-1.1908159,0.8383722,0.8502643,1.7020485,0.8722944,0.73886335
462,46,206299908,-6.800712,38.29593,-0.3018034,0.98187655,0.8800859,1.7716652,-1.4695233,0.72716117
462,46,206299908,-7.1696305,30.500118,-0.70459384,0.87387305,0.8073577,1.5759709,1.6047437,0.7245817
462,46,206299908,-4.607352,31.482426,-0.44747812,0.9415219,0.8733287,1.7568346,-1.0607996,0.6958762
462,46,206299908,15.782998,17.206327,-0.15895216,1.0116584,0.87628275,1.7630714,-2.9969277,0.6812022
462,46,206299908,46.236813,-1.1090814,0.32886428,1.0294234,0.90813386,1.7947714,0.04044277,0.6670747
462,46,206299908,34.872414,8.704065,0.05460949,0.8820018,0.7994308,1.509748,2.865455,0.6589816
462,46,206299908,56.306896,10.145155,0.98163027,0.9349603,0.8948637,1.6429359,3.193423,0.6568096
462,46,206299908,-8.953651,47.676254,-0.2320203,0.88727427,0.82543665,1.7080172,1.7338939,0.6308201
462,46,206299908,-0.37750477,17.72811,-0.7736023,0.745485,0.7020964,1.2312216,-1.4776126,0.6207237
462,46,206299908,-9.896176,47.162575,-0.28823704,0.8661076,0.80514115,1.6785833,1.8472074,0.607214
462,46,206299908,-11.998144,29.57179,-1.1165836,0.9439763,0.8195143,1.5354122,-1.1313164,0.58044696
462,46,206299908,-35.0346,21.968098,-2.3593237,0.9320746,0.89322233,1.6855277,-0.7278934,0.571393
462,46,206299908,2.9551747,-11.353735,-1.1333067,0.75788605,0.7657618,1.6439031,-1.611382,0.56229115
462,46,206299908,-3.6140676,18.986422,-0.72130316,0.77684116,0.79246855,1.7055309,2.5644324,0.5505426
462,46,206299908,1.9855835,18.513384,-0.6478599,0.835602,0.76187617,1.3756438,-1.0480494,0.5385327
462,46,206299908,3.0603895,-13.174295,-1.1397115,0.8372708,0.84055895,1.6522125,2.504493,0.49054563
462,46,206299908,-21.473066,37.556847,-1.3560466,1.0034932,0.8993384,1.9004409,2.6606,0.4794284
462,46,206299908,-4.470032,20.657627,-0.9419075,0.7090734,0.69131595,1.2026752,-1.686794,0.45734888
462,46,206299908,8.099758,21.802345,-0.35885733,0.8959047,0.7724361,1.1084,-0.23794311,0.44778314
462,46,206299908,9.996944,22.522785,-0.16873066,0.8530442,0.7992082,1.5095037,1.0039836,0.4365837
462,46,206299908,36.80893,11.23458,0.2633118,0.8958368,0.8232088,1.6141267,2.9761336,0.41159853
462,46,206299908,5.0031943,17.83078,-0.3123824,0.7918057,0.81896627,1.8504807,-1.6389302,0.37896848
462,46,206299908,59.570145,1.9535494,0.59701747,0.9575895,0.91612583,1.8026855,3.155426,0.33292252
463,46,305957107,-9.809021,6.54165,-1.2482342,1.042482,0.8277369,1.7203263,-2.8935688,0.9013906
463,46,305957107,14.128122,7.7707305,-0.5464733,1.0480447,0.9436883,1.7442373,3.1336677,0.8819201
463,46,305957107,-5.1735682,2.0605211,-1.1144685,1.1365398,0.8711639,1.7964648,0.3149593,0.88043857
